"ID","Nom_complet","year","Date_t1","Date_t","delta_time","death_year","delta_DBH","delta_H","Placette","TWI_mean","delta_Lum","dST_juv","dST_adult","dST_juv_mean","dST_adult_mean","Placette_C.L.","Indice_palmier_superposition_m2","Palm_coverage","DBHt1","DBHt","Statut_growth","Treatment"
"12.5.4.51","Virola michelii",2013,2013,2016,3,NA,0,0.0333333333333334,"12.5.4",5.15452694892883,-0.0089657009875029,-0.407784339828453,0.5038368040965,2.02684932299134,27.9139525001829,"12.5.4",22.3360040694297,22.3360040694297,9.75,9.75,0,"Intensive_Logging_and_Devitalization"
"12.5.4.51","Virola michelii",2013,2013,2016,3,NA,0,0.0333333333333334,"12.5.4",5.15452694892883,-0.0089657009875029,0.0380423889695134,1.38340295349857,2.69558941618829,29.233301724286,"12.5.4",5.17338832366841,5.17338832366841,9.75,9.75,0,"Intensive_Logging_and_Devitalization"
"12.5.4.51","Virola michelii",2013,2013,2016,3,NA,0,0.0333333333333334,"12.5.4",5.15452694892883,-0.0089657009875029,0.0380423889695134,1.38340295349857,2.69558941618829,29.233301724286,"12.5.4",5.17338832366841,5.17338832366841,9.75,9.75,0,"Intensive_Logging_and_Devitalization"
"12.5.4.51","Virola michelii",2013,2013,2016,3,NA,0,0.0333333333333334,"12.5.4",5.15452694892883,-0.0089657009875029,0.0380423889695134,1.38340295349857,2.69558941618829,29.233301724286,"12.5.4",22.3360040694297,22.3360040694297,9.75,9.75,0,"Intensive_Logging_and_Devitalization"
"12.5.4.51","Virola michelii",2013,2013,2016,3,NA,0,0.0333333333333334,"12.5.4",5.15452694892883,-0.0089657009875029,0.0380423889695134,1.38340295349857,2.69558941618829,29.233301724286,"12.5.4",22.3360040694297,22.3360040694297,9.75,9.75,0,"Intensive_Logging_and_Devitalization"
"12.5.4.51","Virola michelii",2013,2013,2016,3,NA,0,0.0333333333333334,"12.5.4",5.15452694892883,-0.0089657009875029,-1.10317775833738,0.131869255142367,3.06993945075472,28.471903823614,"12.5.4",5.17338832366841,5.17338832366841,9.75,9.75,0,"Intensive_Logging_and_Devitalization"
"12.5.4.51","Virola michelii",2013,2013,2016,3,NA,0,0.0333333333333334,"12.5.4",5.15452694892883,-0.0089657009875029,-1.10317775833738,0.131869255142367,3.06993945075472,28.471903823614,"12.5.4",5.17338832366841,5.17338832366841,9.75,9.75,0,"Intensive_Logging_and_Devitalization"
"12.5.4.51","Virola michelii",2013,2013,2016,3,NA,0,0.0333333333333334,"12.5.4",5.15452694892883,-0.0089657009875029,-1.10317775833738,0.131869255142367,3.06993945075472,28.471903823614,"12.5.4",22.3360040694297,22.3360040694297,9.75,9.75,0,"Intensive_Logging_and_Devitalization"
"12.5.4.51","Virola michelii",2013,2013,2016,3,NA,0,0.0333333333333334,"12.5.4",5.15452694892883,-0.0089657009875029,-1.10317775833738,0.131869255142367,3.06993945075472,28.471903823614,"12.5.4",22.3360040694297,22.3360040694297,9.75,9.75,0,"Intensive_Logging_and_Devitalization"
"12.5.4.51","Virola michelii",2013,2013,2016,3,NA,0,0.0333333333333334,"12.5.4",5.15452694892883,-0.0089657009875029,-0.65735102953941,1.01143540454443,3.73867954395168,29.7912530477171,"12.5.4",5.17338832366841,5.17338832366841,9.75,9.75,0,"Intensive_Logging_and_Devitalization"
"12.5.4.51","Virola michelii",2013,2013,2016,3,NA,0,0.0333333333333334,"12.5.4",5.15452694892883,-0.0089657009875029,-0.65735102953941,1.01143540454443,3.73867954395168,29.7912530477171,"12.5.4",5.17338832366841,5.17338832366841,9.75,9.75,0,"Intensive_Logging_and_Devitalization"
"12.5.4.51","Virola michelii",2013,2013,2016,3,NA,0,0.0333333333333334,"12.5.4",5.15452694892883,-0.0089657009875029,-0.65735102953941,1.01143540454443,3.73867954395168,29.7912530477171,"12.5.4",22.3360040694297,22.3360040694297,9.75,9.75,0,"Intensive_Logging_and_Devitalization"
"12.5.4.51","Virola michelii",2013,2013,2016,3,NA,0,0.0333333333333334,"12.5.4",5.15452694892883,-0.0089657009875029,-0.65735102953941,1.01143540454443,3.73867954395168,29.7912530477171,"12.5.4",22.3360040694297,22.3360040694297,9.75,9.75,0,"Intensive_Logging_and_Devitalization"
"12.5.5.2","Virola michelii",2013,2013,2016,3,NA,0,0.0666666666666667,"12.5.5",5.24777846866184,-0.10378066234243,0.023931551006989,0.4494924493238,0.181973717622746,23.0486341271624,"12.5.5",18.8421317404245,18.8421317404245,17.845,17.5,0,"Intensive_Logging_and_Devitalization"
"12.5.5.4","Symphonia sp. 1",2013,2013,2016,3,NA,0.556666666666667,0,"12.5.5",5.24777846866184,-0.10378066234243,0.023931551006989,0.4494924493238,0.181973717622746,23.0486341271624,"12.5.5",18.8421317404245,18.8421317404245,24.83,26.5,1,"Intensive_Logging_and_Devitalization"
"12.5.6.5","Virola michelii",2013,2013,2016,3,NA,1.10166666666667,0.566666666666667,"12.5.6",5.24412450790405,-0.136219632692571,0.0070033796952619,-1.91714650764087,0.0318739342012006,25.6872340744667,"12.5.6",100.895525519898,100.895525519898,11.695,15,1,"Intensive_Logging_and_Devitalization"
"12.5.9.3","Eperua grandiflora",2013,2013,2016,3,NA,0.581666666666666,0.166666666666667,"12.5.9",6.03499021530151,-0.00420331951294973,0.00531761974233477,0.613548046814699,0.0789298223041089,20.8742689308434,"12.5.9",11.2457662284505,11.2457662284505,15.755,17.5,1,"Intensive_Logging_and_Devitalization"
"12.5.9.61","Eperua grandiflora",2013,2013,2016,3,NA,0.216666666666667,0.266666666666667,"12.5.9",6.03499021530151,-0.00420331951294973,0.00531761974233477,0.613548046814699,0.0789298223041089,20.8742689308434,"12.5.9",11.2457662284505,11.2457662284505,14.35,15,1,"Intensive_Logging_and_Devitalization"
"12.6.10.1","Eperua grandiflora",2013,2013,2016,3,NA,2.39833333333333,0.166666666666667,"12.6.10",7.58676667835401,0.00039181107706,-0.424842121232157,0.281243527720534,2.20092929008693,37.3422547991836,"12.6.10",25.870416612539,25.870416612539,14.305,21.5,1,"Intensive_Logging_and_Devitalization"
"12.6.10.12","Eperua grandiflora",2013,2013,2016,3,NA,0.348333333333333,0,"12.6.10",7.58676667835401,0.00039181107706,-0.424842121232157,0.281243527720534,2.20092929008693,37.3422547991836,"12.6.10",25.870416612539,25.870416612539,6.955,8,1,"Intensive_Logging_and_Devitalization"
"12.6.10.14","Eperua grandiflora",2013,2013,2016,3,NA,0.266666666666667,0,"12.6.10",7.58676667835401,0.00039181107706,-0.424842121232157,0.281243527720534,2.20092929008693,37.3422547991836,"12.6.10",25.870416612539,25.870416612539,6.2,7,1,"Intensive_Logging_and_Devitalization"
"12.6.10.16","Eperua grandiflora",2013,2013,2016,3,NA,0,0.133333333333333,"12.6.10",7.58676667835401,0.00039181107706,-0.424842121232157,0.281243527720534,2.20092929008693,37.3422547991836,"12.6.10",25.870416612539,25.870416612539,9.1,9.1,0,"Intensive_Logging_and_Devitalization"
"12.6.10.19","Eperua grandiflora",2013,2013,2016,3,NA,0,0.0666666666666667,"12.6.10",7.58676667835401,0.00039181107706,-0.424842121232157,0.281243527720534,2.20092929008693,37.3422547991836,"12.6.10",25.870416612539,25.870416612539,13,13,0,"Intensive_Logging_and_Devitalization"
"12.6.10.2","Eperua grandiflora",2013,2013,2016,3,NA,0,0,"12.6.10",7.58676667835401,0.00039181107706,-0.424842121232157,0.281243527720534,2.20092929008693,37.3422547991836,"12.6.10",25.870416612539,25.870416612539,10.7,10.7,0,"Intensive_Logging_and_Devitalization"
"12.6.10.20","Eperua grandiflora",2013,2013,2016,3,NA,0.0500000000000001,0,"12.6.10",7.58676667835401,0.00039181107706,-0.424842121232157,0.281243527720534,2.20092929008693,37.3422547991836,"12.6.10",25.870416612539,25.870416612539,6.85,7,1,"Intensive_Logging_and_Devitalization"
"12.6.10.23","Eperua grandiflora",2013,2013,2016,3,NA,0.0333333333333332,0,"12.6.10",7.58676667835401,0.00039181107706,-0.424842121232157,0.281243527720534,2.20092929008693,37.3422547991836,"12.6.10",25.870416612539,25.870416612539,9.9,10,1,"Intensive_Logging_and_Devitalization"
"12.6.10.24","Eperua grandiflora",2013,2013,2016,3,NA,0,0,"12.6.10",7.58676667835401,0.00039181107706,-0.424842121232157,0.281243527720534,2.20092929008693,37.3422547991836,"12.6.10",25.870416612539,25.870416612539,7,7,0,"Intensive_Logging_and_Devitalization"
"12.6.10.3","Eperua grandiflora",2013,2013,2016,3,NA,0.583333333333333,0.109075565784427,"12.6.10",7.58676667835401,0.00039181107706,-0.424842121232157,0.281243527720534,2.20092929008693,37.3422547991836,"12.6.10",25.870416612539,25.870416612539,12.25,14,1,"Intensive_Logging_and_Devitalization"
"12.6.10.5","Eperua grandiflora",2013,2013,2016,3,NA,0,0,"12.6.10",7.58676667835401,0.00039181107706,-0.424842121232157,0.281243527720534,2.20092929008693,37.3422547991836,"12.6.10",25.870416612539,25.870416612539,13.25,13.25,0,"Intensive_Logging_and_Devitalization"
"12.6.10.51","Eperua grandiflora",2013,2013,2016,3,NA,0.366666666666667,0,"12.6.10",7.58676667835401,0.00039181107706,-0.424842121232157,0.281243527720534,2.20092929008693,37.3422547991836,"12.6.10",25.870416612539,25.870416612539,4.9,6,1,"Intensive_Logging_and_Devitalization"
"12.6.10.52","Eperua grandiflora",2013,2013,2016,3,NA,0,0,"12.6.10",7.58676667835401,0.00039181107706,-0.424842121232157,0.281243527720534,2.20092929008693,37.3422547991836,"12.6.10",25.870416612539,25.870416612539,6.475,6,0,"Intensive_Logging_and_Devitalization"
"12.6.10.54","Eperua grandiflora",2013,2013,2016,3,NA,0.266666666666667,0,"12.6.10",7.58676667835401,0.00039181107706,-0.424842121232157,0.281243527720534,2.20092929008693,37.3422547991836,"12.6.10",25.870416612539,25.870416612539,4.2,5,1,"Intensive_Logging_and_Devitalization"
"12.6.10.7","Jacaranda copaia",2013,2013,2016,3,NA,3.3,0.933333333333334,"12.6.10",7.58676667835401,0.00039181107706,-0.424842121232157,0.281243527720534,2.20092929008693,37.3422547991836,"12.6.10",25.870416612539,25.870416612539,80.6,90.5,1,"Intensive_Logging_and_Devitalization"
"12.6.10.8","Eperua grandiflora",2013,2013,2016,3,NA,0.96,0.233333333333333,"12.6.10",7.58676667835401,0.00039181107706,-0.424842121232157,0.281243527720534,2.20092929008693,37.3422547991836,"12.6.10",25.870416612539,25.870416612539,8.12,11,1,"Intensive_Logging_and_Devitalization"
"12.6.3.1","Dicorynia guianensis",2013,2013,2016,3,NA,0,0,"12.6.3",5.8927772695368,-0.0519778166446023,-0.44955010948155,-0.0130490242514666,1.76369363396936,21.8240990569843,"12.6.3",0,0,23.55493158,23.55493158,0,"Intensive_Logging_and_Devitalization"
"12.6.3.10","Iryanthera sagotiana",2013,2013,2016,3,NA,0.0449999999999993,0.0856054352728913,"12.6.3",5.8927772695368,-0.0519778166446023,-0.44955010948155,-0.0130490242514666,1.76369363396936,21.8240990569843,"12.6.3",0,0,36.865,37,1,"Intensive_Logging_and_Devitalization"
"12.6.3.11","Virola michelii",2013,2013,2016,3,2002,0.103333333333333,0.133333333333333,"12.6.3",5.8927772695368,-0.0519778166446023,-0.44955010948155,-0.0130490242514666,1.76369363396936,21.8240990569843,"12.6.3",0,0,9.19,9.5,1,"Intensive_Logging_and_Devitalization"
"12.6.3.2","Iryanthera hostmannii",2013,2013,2016,3,NA,0,0.1,"12.6.3",5.8927772695368,-0.0519778166446023,-0.44955010948155,-0.0130490242514666,1.76369363396936,21.8240990569843,"12.6.3",0,0,16.5,16.5,0,"Intensive_Logging_and_Devitalization"
"12.6.3.9","Symphonia sp. 1",2013,2013,2016,3,NA,1.66,0.115134598254053,"12.6.3",5.8927772695368,-0.0519778166446023,-0.44955010948155,-0.0130490242514666,1.76369363396936,21.8240990569843,"12.6.3",0,0,62.52,67.5,1,"Intensive_Logging_and_Devitalization"
"12.6.4.1","Iryanthera hostmannii",2013,2013,2016,3,NA,0,0.133333333333333,"12.6.4",6.11709461212158,-0.0130828883804299,0.05060938384143,0.364978675433433,1.61550928144479,24.586444280278,"12.6.4",17.8987580611165,17.8987580611165,72.72,71.5,0,"Intensive_Logging_and_Devitalization"
"12.6.4.2","Iryanthera hostmannii",2013,2013,2016,3,NA,0,0,"12.6.4",6.11709461212158,-0.0130828883804299,0.05060938384143,0.364978675433433,1.61550928144479,24.586444280278,"12.6.4",17.8987580611165,17.8987580611165,16.5,16.5,0,"Intensive_Logging_and_Devitalization"
"12.6.4.3","Symphonia sp. 1",2013,2013,2016,3,NA,0,0,"12.6.4",6.11709461212158,-0.0130828883804299,0.05060938384143,0.364978675433433,1.61550928144479,24.586444280278,"12.6.4",17.8987580611165,17.8987580611165,64.93521678,64.93521678,0,"Intensive_Logging_and_Devitalization"
"12.6.5.1","Iryanthera sagotiana",2013,2013,2016,3,NA,0,0,"12.6.5",6.28009443283081,-0.103960572059972,0.00716513479294565,-1.11821038228007,0.336525774574392,25.3889311286288,"12.6.5",79.1676493576024,79.1676493576024,24.50986124,24.5,0,"Intensive_Logging_and_Devitalization"
"12.6.5.4","Iryanthera hostmannii",2013,2013,2016,3,NA,0.469999999999999,0.0999999999999999,"12.6.5",6.28009443283081,-0.103960572059972,0.00716513479294565,-1.11821038228007,0.336525774574392,25.3889311286288,"12.6.5",79.1676493576024,79.1676493576024,35.09,36.5,1,"Intensive_Logging_and_Devitalization"
"12.6.5.5","Pradosia cochlearia",2013,2013,2016,3,NA,0,0,"12.6.5",6.28009443283081,-0.103960572059972,0.00716513479294565,-1.11821038228007,0.336525774574392,25.3889311286288,"12.6.5",79.1676493576024,79.1676493576024,10.5,10.5,0,"Intensive_Logging_and_Devitalization"
"12.6.5.51","Tachigali melinonii",2013,2013,2016,3,NA,0.0266666666666667,0.15,"12.6.5",6.28009443283081,-0.103960572059972,0.00716513479294565,-1.11821038228007,0.336525774574392,25.3889311286288,"12.6.5",79.1676493576024,79.1676493576024,6.92,7,1,"Intensive_Logging_and_Devitalization"
"12.6.5.52","Tachigali melinonii",2013,2013,2016,3,NA,0,0,"12.6.5",6.28009443283081,-0.103960572059972,0.00716513479294565,-1.11821038228007,0.336525774574392,25.3889311286288,"12.6.5",79.1676493576024,79.1676493576024,4.265,3,0,"Intensive_Logging_and_Devitalization"
"12.6.5.53","Symphonia sp. 1",2013,2013,2016,3,NA,0.426666666666667,0.0833333333333333,"12.6.5",6.28009443283081,-0.103960572059972,0.00716513479294565,-1.11821038228007,0.336525774574392,25.3889311286288,"12.6.5",79.1676493576024,79.1676493576024,6.72,8,1,"Intensive_Logging_and_Devitalization"
"12.6.5.54","Symphonia sp. 1",2013,2013,2016,3,NA,0.458333333333333,0.02,"12.6.5",6.28009443283081,-0.103960572059972,0.00716513479294565,-1.11821038228007,0.336525774574392,25.3889311286288,"12.6.5",79.1676493576024,79.1676493576024,5.625,7,1,"Intensive_Logging_and_Devitalization"
"12.6.7.1","Bocoa prouacensis",2013,2013,2016,3,NA,0.482159056666667,0,"12.6.7",6.48031265085394,-0.163886368412038,0.00479982758584667,-0.752462461707468,0.135160526683798,26.1183461382199,"12.6.7",48.2310724221134,48.2310724221134,20.05352283,21.5,1,"Intensive_Logging_and_Devitalization"
"12.6.7.51","Symphonia sp. 1",2013,2013,2016,3,NA,0,0,"12.6.7",6.48031265085394,-0.163886368412038,0.00479982758584667,-0.752462461707468,0.135160526683798,26.1183461382199,"12.6.7",48.2310724221134,48.2310724221134,6.24,6.24,0,"Intensive_Logging_and_Devitalization"
"12.6.7.56","Jacaranda copaia",2013,2013,2016,3,NA,0,0.258105691056911,"12.6.7",6.48031265085394,-0.163886368412038,0.00479982758584667,-0.752462461707468,0.135160526683798,26.1183461382199,"12.6.7",48.2310724221134,48.2310724221134,15.625,14,0,"Intensive_Logging_and_Devitalization"
"12.6.7.61","Symphonia sp. 1",2013,2013,2016,3,NA,0.165,0.166666666666667,"12.6.7",6.48031265085394,-0.163886368412038,0.00479982758584667,-0.752462461707468,0.135160526683798,26.1183461382199,"12.6.7",48.2310724221134,48.2310724221134,8.505,9,1,"Intensive_Logging_and_Devitalization"
"12.6.7.62","Recordoxylon speciosum",2013,2013,2016,3,NA,0.386666666666667,0.233333333333333,"12.6.7",6.48031265085394,-0.163886368412038,0.00479982758584667,-0.752462461707468,0.135160526683798,26.1183461382199,"12.6.7",48.2310724221134,48.2310724221134,7.84,9,1,"Intensive_Logging_and_Devitalization"
"12.6.8.5","Virola michelii",2013,2013,2016,3,NA,0.196666666666667,0.128596614728251,"12.6.8",5.52829627990723,-0.00173410426609593,0.0334220951925241,0.709816261673533,0.0803629415513209,30.9345600526635,"12.6.8",26.612730955243,26.612730955243,13.91,14.5,1,"Intensive_Logging_and_Devitalization"
"12.6.9.2","Eperua grandiflora",2013,2013,2016,3,NA,0.0850000000000003,0.2,"12.6.9",7.19218917993399,-0.00023764923743476,0.0144860665738527,0.709506687410167,0.7085708904108,31.5957121782446,"12.6.9",39.1675062634695,39.1675062634695,12.245,12.5,1,"Intensive_Logging_and_Devitalization"
"12.6.9.3","Eperua grandiflora",2013,2013,2016,3,NA,0,0,"12.6.9",7.19218917993399,-0.00023764923743476,0.0144860665738527,0.709506687410167,0.7085708904108,31.5957121782446,"12.6.9",39.1675062634695,39.1675062634695,7.8,7.8,0,"Intensive_Logging_and_Devitalization"
"12.6.9.4","Schefflera decaphylla",2013,2013,2016,3,NA,0,0.0333333333333332,"12.6.9",7.19218917993399,-0.00023764923743476,0.0144860665738527,0.709506687410167,0.7085708904108,31.5957121782446,"12.6.9",39.1675062634695,39.1675062634695,61,61,0,"Intensive_Logging_and_Devitalization"
"12.6.9.9","Eperua grandiflora",2013,2013,2016,3,NA,0,0.109075565784427,"12.6.9",7.19218917993399,-0.00023764923743476,0.0144860665738527,0.709506687410167,0.7085708904108,31.5957121782446,"12.6.9",39.1675062634695,39.1675062634695,21.55,21.5,0,"Intensive_Logging_and_Devitalization"
"12.7.10.1","Eperua grandiflora",2013,2013,2016,3,NA,2.37,1.4,"12.7.10",6.69492340087891,-0.00129354891196144,0.0680906460698567,0.4133379277816,1.32277503143741,23.4150011962617,"12.7.10",143.56582495353,143.56582495353,88.39,95.5,1,"Intensive_Logging_and_Devitalization"
"12.7.3.3","Iryanthera hostmannii",2013,2013,2016,3,NA,0,0.166666666666667,"12.7.3",8.34403283255441,-0.115435330742183,0.0025862766764488,-0.00307229003763373,0.102111449824045,20.7375602325769,"12.7.3",9.89157641175689,9.89157641175689,24.05,24.05,0,"Intensive_Logging_and_Devitalization"
"12.7.3.61","Dicorynia guianensis",2013,2013,2016,3,NA,0.968333333333333,0.25,"12.7.3",8.34403283255441,-0.115435330742183,0.0025862766764488,-0.00307229003763373,0.102111449824045,20.7375602325769,"12.7.3",9.89157641175689,9.89157641175689,7.095,10,1,"Intensive_Logging_and_Devitalization"
"12.7.4.3","Recordoxylon speciosum",2013,2013,2016,3,NA,0,0.0666666666666667,"12.7.4",6.40988624095917,-0.0264620991353572,-0.00454959111162395,0.719985307172167,0.0150529596355186,22.9846366839966,"12.7.4",31.0975256999045,31.0975256999045,5.26,5.26,0,"Intensive_Logging_and_Devitalization"
"12.7.5.1","Eperua falcata",2013,2013,2016,3,NA,0,0.0333333333333334,"12.7.5",6.32004552417331,-0.30061247523911,0.00607576473148134,-1.04337783989763,0.197461017911714,26.9202120790994,"12.7.5",105.273758174296,105.273758174296,14.7,14.7,0,"Intensive_Logging_and_Devitalization"
"12.7.5.3","Recordoxylon speciosum",2013,2013,2016,3,NA,0.468333333333334,0.0666666666666667,"12.7.5",6.32004552417331,-0.30061247523911,0.00607576473148134,-1.04337783989763,0.197461017911714,26.9202120790994,"12.7.5",105.273758174296,105.273758174296,17.095,18.5,1,"Intensive_Logging_and_Devitalization"
"12.7.5.4","Tachigali melinonii",2013,2013,2016,3,NA,0,0.0333333333333334,"12.7.5",6.32004552417331,-0.30061247523911,0.00607576473148134,-1.04337783989763,0.197461017911714,26.9202120790994,"12.7.5",105.273758174296,105.273758174296,12.46,12.46,0,"Intensive_Logging_and_Devitalization"
"12.7.5.42","Bocoa prouacensis",2013,2013,2016,3,NA,0.195774395666667,0,"12.7.5",6.32004552417331,-0.30061247523911,0.00607576473148134,-1.04337783989763,0.197461017911714,26.9202120790994,"12.7.5",105.273758174296,105.273758174296,8.912676813,9.5,1,"Intensive_Logging_and_Devitalization"
"12.7.5.5","Eperua falcata",2013,2013,2016,3,NA,0,0.0666666666666667,"12.7.5",6.32004552417331,-0.30061247523911,0.00607576473148134,-1.04337783989763,0.197461017911714,26.9202120790994,"12.7.5",105.273758174296,105.273758174296,21.00845249,21.00845249,0,"Intensive_Logging_and_Devitalization"
"12.7.5.61","Tachigali melinonii",2013,2013,2016,3,NA,0.133333333333333,0.0666666666666667,"12.7.5",6.32004552417331,-0.30061247523911,0.00607576473148134,-1.04337783989763,0.197461017911714,26.9202120790994,"12.7.5",105.273758174296,105.273758174296,4.6,5,1,"Intensive_Logging_and_Devitalization"
"12.7.6.1","Eperua falcata",2013,2013,2016,3,NA,1.175,0.233333333333333,"12.7.6",5.86318349838257,-0.281174350834289,0.036246204660738,-0.176710618134467,0.635998334646545,21.6007271544308,"12.7.6",84.4694397664488,84.4694397664488,14.475,18,1,"Intensive_Logging_and_Devitalization"
"12.7.6.2","Symphonia sp.1",2013,2013,2016,3,NA,0.488333333333333,0.166666666666667,"12.7.6",5.86318349838257,-0.281174350834289,0.036246204660738,-0.176710618134467,0.635998334646545,21.6007271544308,"12.7.6",84.4694397664488,84.4694397664488,14.535,16,1,"Intensive_Logging_and_Devitalization"
"12.7.6.3","Tachigali melinonii",2013,2013,2016,3,NA,0.539999999999999,0,"12.7.6",5.86318349838257,-0.281174350834289,0.036246204660738,-0.176710618134467,0.635998334646545,21.6007271544308,"12.7.6",84.4694397664488,84.4694397664488,52.88,54.5,1,"Intensive_Logging_and_Devitalization"
"12.7.6.51","Tachigali melinonii",2013,2013,2016,3,NA,0.105,0.0999999999999999,"12.7.6",5.86318349838257,-0.281174350834289,0.036246204660738,-0.176710618134467,0.635998334646545,21.6007271544308,"12.7.6",84.4694397664488,84.4694397664488,9.185,9.5,1,"Intensive_Logging_and_Devitalization"
"12.7.6.52","Symphonia sp. 1",2013,2013,2016,3,NA,0.355,0,"12.7.6",5.86318349838257,-0.281174350834289,0.036246204660738,-0.176710618134467,0.635998334646545,21.6007271544308,"12.7.6",84.4694397664488,84.4694397664488,9.935,11,1,"Intensive_Logging_and_Devitalization"
"12.7.6.53","Symphonia sp. 1",2013,2013,2016,3,NA,1.29333333333333,0.333333333333333,"12.7.6",5.86318349838257,-0.281174350834289,0.036246204660738,-0.176710618134467,0.635998334646545,21.6007271544308,"12.7.6",84.4694397664488,84.4694397664488,8.12,12,1,"Intensive_Logging_and_Devitalization"
"12.7.6.6","Symphonia sp. 1",2013,2013,2016,3,NA,0.905,0.433333333333333,"12.7.6",5.86318349838257,-0.281174350834289,0.036246204660738,-0.176710618134467,0.635998334646545,21.6007271544308,"12.7.6",84.4694397664488,84.4694397664488,15.285,18,1,"Intensive_Logging_and_Devitalization"
"12.7.6.61","Iryanthera hostmannii",2013,2013,2016,3,NA,1.4,0,"12.7.6",5.86318349838257,-0.281174350834289,0.036246204660738,-0.176710618134467,0.635998334646545,21.6007271544308,"12.7.6",84.4694397664488,84.4694397664488,4.8,9,1,"Intensive_Logging_and_Devitalization"
"12.7.7.1","Bocoa prouacensis",2013,2013,2016,3,NA,2.785,0.2,"12.7.7",5.82341591517131,-0.111756775834131,0.117440615755687,0.122647694510267,1.84846180362461,25.7380886829982,"12.7.7",55.9766793584299,55.9766793584299,9.645,18,1,"Intensive_Logging_and_Devitalization"
"12.7.7.2","Pradosia cochlearia",2013,2013,2016,3,NA,0.015,0.0999999999999999,"12.7.7",5.82341591517131,-0.111756775834131,0.117440615755687,0.122647694510267,1.84846180362461,25.7380886829982,"12.7.7",55.9766793584299,55.9766793584299,14.455,14.5,1,"Intensive_Logging_and_Devitalization"
"12.7.7.51","Jacaranda copaia",2013,2013,2016,3,NA,0.111666666666667,0.866666666666667,"12.7.7",5.82341591517131,-0.111756775834131,0.117440615755687,0.122647694510267,1.84846180362461,25.7380886829982,"12.7.7",55.9766793584299,55.9766793584299,31.665,32,1,"Intensive_Logging_and_Devitalization"
"12.7.7.6","Jacaranda copaia",2013,2013,2016,3,NA,2.115,0.333333333333333,"12.7.7",5.82341591517131,-0.111756775834131,0.117440615755687,0.122647694510267,1.84846180362461,25.7380886829982,"12.7.7",55.9766793584299,55.9766793584299,84.155,90.5,1,"Intensive_Logging_and_Devitalization"
"12.7.7.61","Jacaranda copaia",2013,2013,2016,3,NA,1.28833333333333,1.03333333333333,"12.7.7",5.82341591517131,-0.111756775834131,0.117440615755687,0.122647694510267,1.84846180362461,25.7380886829982,"12.7.7",55.9766793584299,55.9766793584299,48.135,52,1,"Intensive_Logging_and_Devitalization"
"12.7.8.1","Goupia glabra",2013,2013,2016,3,NA,0,0.266666666666667,"12.7.8",5.02251023054123,-0.0572716210990436,-1.49780994073293,0.550197895290433,3.05222845415418,24.1633406916438,"12.7.8",16.1140696872208,16.1140696872208,36.925,35,0,"Intensive_Logging_and_Devitalization"
"12.7.8.3","Recordoxylon speciosum",2013,2013,2016,3,NA,0.0549999999999997,0.0666666666666666,"12.7.8",5.02251023054123,-0.0572716210990436,-1.49780994073293,0.550197895290433,3.05222845415418,24.1633406916438,"12.7.8",16.1140696872208,16.1140696872208,8.335,8.5,1,"Intensive_Logging_and_Devitalization"
"12.7.8.6","Iryanthera sagotiana",2013,2013,2016,3,NA,0.143333333333333,0,"12.7.8",5.02251023054123,-0.0572716210990436,-1.49780994073293,0.550197895290433,3.05222845415418,24.1633406916438,"12.7.8",16.1140696872208,16.1140696872208,23.07,23.5,1,"Intensive_Logging_and_Devitalization"
"12.7.9.3","Iryanthera sagotiana",2013,2013,2016,3,NA,0,0.0999999999999999,"12.7.9",5.03720247745514,-0.00652113821167945,0.00104157305669047,1.05671767633587,0.0298372598226934,28.5575503578771,"12.7.9",49.1361777672864,49.1361777672864,9.525,9.525,0,"Intensive_Logging_and_Devitalization"
"12.7.9.4","Virola michelii",2013,2013,2016,3,NA,0.333333333333333,0,"12.7.9",5.03720247745514,-0.00652113821167945,0.00104157305669047,1.05671767633587,0.0298372598226934,28.5575503578771,"12.7.9",49.1361777672864,49.1361777672864,9.5,10.5,1,"Intensive_Logging_and_Devitalization"
"12.8.10.4","Moronobea coccinea",2013,2013,2016,3,NA,0,0.0999999999999999,"12.8.10",5.28273739133562,-0.00079142554154058,-0.005676573158963,0.470946883876767,0.196836754880618,23.0575695661269,"12.8.10",10.2005576804659,10.2005576804659,11.14084602,11.14084602,0,"Intensive_Logging_and_Devitalization"
"12.8.4.1","Jacaranda copaia",2013,2013,2016,3,NA,0,0.258105691056911,"12.8.4",5.54017380873362,-0.00579893312222573,0.03406978459957,0.554184836560667,2.06922941546916,23.3501646830126,"12.8.4",23.861670450824,23.861670450824,32.335,32,0,"Intensive_Logging_and_Devitalization"
"12.8.4.10","Symphonia sp. 1",2013,2013,2016,3,NA,0.89624142,0.5,"12.8.4",5.54017380873362,-0.00579893312222573,0.03406978459957,0.554184836560667,2.06922941546916,23.3501646830126,"12.8.4",23.861670450824,23.861670450824,95.81127574,98.5,1,"Intensive_Logging_and_Devitalization"
"12.8.4.11","Iryanthera sagotiana",2013,2013,2016,3,NA,0.525,0.133333333333333,"12.8.4",5.54017380873362,-0.00579893312222573,0.03406978459957,0.554184836560667,2.06922941546916,23.3501646830126,"12.8.4",23.861670450824,23.861670450824,14.925,16.5,1,"Intensive_Logging_and_Devitalization"
