"ID","Nom_complet","year","Date_t1","Date_t","delta_time","death_year","delta_DBH","delta_H","Placette","TWI_mean","delta_Lum","dST_juv","dST_adult","dST_juv_mean","dST_adult_mean","Placette_C.L.","Indice_palmier_superposition_m2","Palm_coverage","DBHt1","DBHt","Statut_growth","Treatment",".obsID"
"12.4.8.2","Jacaranda copaia",2008,2008,2013,5,NA,0.0463657759999997,0.133333333333333,"12.4.8",0.139242209152541,0.419162220393317,-0.0043950178638918,0.3019474792108,-0.491707956616528,-0.502024600656218,"12.4.8",23.4769738524182,-0.56784275904936,24.82817112,0.115707013531796,1,"T3",6408
"12.4.8.3","Jacaranda copaia",2008,2008,2013,5,NA,0.617379844,0.166666666666667,"12.4.8",0.139242209152541,0.419162220393317,-0.0264090098694062,0.290065456121719,-0.503189799918348,-0.349761717926924,"12.4.8",24.6702851591227,-0.532369326239262,25.78310078,0.285313784127864,1,"T3",6409
"12.4.8.3","Jacaranda copaia",2008,2008,2013,5,NA,0.617379844,0.166666666666667,"12.4.8",0.139242209152541,0.419162220393317,-0.0264090098694062,0.290065456121719,-0.503189799918348,-0.349761717926924,"12.4.8",24.6702851591227,-0.532369326239262,25.78310078,0.285313784127864,1,"T3",6410
"12.4.8.3","Jacaranda copaia",2008,2008,2013,5,NA,0.617379844,0.166666666666667,"12.4.8",0.139242209152541,0.419162220393317,-0.0264090098694062,0.290065456121719,-0.503189799918348,-0.349761717926924,"12.4.8",23.4769738524182,-0.56784275904936,25.78310078,0.285313784127864,1,"T3",6411
"12.4.8.3","Jacaranda copaia",2008,2008,2013,5,NA,0.617379844,0.166666666666667,"12.4.8",0.139242209152541,0.419162220393317,-0.0264090098694062,0.290065456121719,-0.503189799918348,-0.349761717926924,"12.4.8",23.4769738524182,-0.56784275904936,25.78310078,0.285313784127864,1,"T3",6412
"12.4.8.3","Jacaranda copaia",2008,2008,2013,5,NA,0.617379844,0.166666666666667,"12.4.8",0.139242209152541,0.419162220393317,-0.0132712964610808,0.0950392988437798,-0.467792058691752,-0.423642554007626,"12.4.8",24.6702851591227,-0.532369326239262,25.78310078,0.285313784127864,1,"T3",6413
"12.4.8.3","Jacaranda copaia",2008,2008,2013,5,NA,0.617379844,0.166666666666667,"12.4.8",0.139242209152541,0.419162220393317,-0.0132712964610808,0.0950392988437798,-0.467792058691752,-0.423642554007626,"12.4.8",24.6702851591227,-0.532369326239262,25.78310078,0.285313784127864,1,"T3",6414
"12.4.8.3","Jacaranda copaia",2008,2008,2013,5,NA,0.617379844,0.166666666666667,"12.4.8",0.139242209152541,0.419162220393317,-0.0132712964610808,0.0950392988437798,-0.467792058691752,-0.423642554007626,"12.4.8",23.4769738524182,-0.56784275904936,25.78310078,0.285313784127864,1,"T3",6415
"12.4.8.3","Jacaranda copaia",2008,2008,2013,5,NA,0.617379844,0.166666666666667,"12.4.8",0.139242209152541,0.419162220393317,-0.0132712964610808,0.0950392988437798,-0.467792058691752,-0.423642554007626,"12.4.8",23.4769738524182,-0.56784275904936,25.78310078,0.285313784127864,1,"T3",6416
"12.4.8.3","Jacaranda copaia",2008,2008,2013,5,NA,0.617379844,0.166666666666667,"12.4.8",0.139242209152541,0.419162220393317,-0.0175327312722172,0.49697363648874,-0.527105697843126,-0.428143764575516,"12.4.8",24.6702851591227,-0.532369326239262,25.78310078,0.285313784127864,1,"T3",6417
"12.4.8.3","Jacaranda copaia",2008,2008,2013,5,NA,0.617379844,0.166666666666667,"12.4.8",0.139242209152541,0.419162220393317,-0.0175327312722172,0.49697363648874,-0.527105697843126,-0.428143764575516,"12.4.8",24.6702851591227,-0.532369326239262,25.78310078,0.285313784127864,1,"T3",6418
"12.4.8.3","Jacaranda copaia",2008,2008,2013,5,NA,0.617379844,0.166666666666667,"12.4.8",0.139242209152541,0.419162220393317,-0.0175327312722172,0.49697363648874,-0.527105697843126,-0.428143764575516,"12.4.8",23.4769738524182,-0.56784275904936,25.78310078,0.285313784127864,1,"T3",6419
"12.4.8.3","Jacaranda copaia",2008,2008,2013,5,NA,0.617379844,0.166666666666667,"12.4.8",0.139242209152541,0.419162220393317,-0.0175327312722172,0.49697363648874,-0.527105697843126,-0.428143764575516,"12.4.8",23.4769738524182,-0.56784275904936,25.78310078,0.285313784127864,1,"T3",6420
"12.4.8.3","Jacaranda copaia",2008,2008,2013,5,NA,0.617379844,0.166666666666667,"12.4.8",0.139242209152541,0.419162220393317,-0.0043950178638918,0.3019474792108,-0.491707956616528,-0.502024600656218,"12.4.8",24.6702851591227,-0.532369326239262,25.78310078,0.285313784127864,1,"T3",6421
"12.4.8.3","Jacaranda copaia",2008,2008,2013,5,NA,0.617379844,0.166666666666667,"12.4.8",0.139242209152541,0.419162220393317,-0.0043950178638918,0.3019474792108,-0.491707956616528,-0.502024600656218,"12.4.8",24.6702851591227,-0.532369326239262,25.78310078,0.285313784127864,1,"T3",6422
"12.4.8.3","Jacaranda copaia",2008,2008,2013,5,NA,0.617379844,0.166666666666667,"12.4.8",0.139242209152541,0.419162220393317,-0.0043950178638918,0.3019474792108,-0.491707956616528,-0.502024600656218,"12.4.8",23.4769738524182,-0.56784275904936,25.78310078,0.285313784127864,1,"T3",6423
"12.4.8.3","Jacaranda copaia",2008,2008,2013,5,NA,0.617379844,0.166666666666667,"12.4.8",0.139242209152541,0.419162220393317,-0.0043950178638918,0.3019474792108,-0.491707956616528,-0.502024600656218,"12.4.8",23.4769738524182,-0.56784275904936,25.78310078,0.285313784127864,1,"T3",6424
"12.4.8.3","Jacaranda copaia",2008,2008,2013,5,NA,0.617379844,0.166666666666667,"12.4.8",0.139242209152541,0.419162220393317,-0.0264090098694062,0.290065456121719,-0.503189799918348,-0.349761717926924,"12.4.8",24.6702851591227,-0.532369326239262,25.78310078,0.285313784127864,1,"T3",6425
"12.4.8.3","Jacaranda copaia",2008,2008,2013,5,NA,0.617379844,0.166666666666667,"12.4.8",0.139242209152541,0.419162220393317,-0.0264090098694062,0.290065456121719,-0.503189799918348,-0.349761717926924,"12.4.8",24.6702851591227,-0.532369326239262,25.78310078,0.285313784127864,1,"T3",6426
"12.4.8.3","Jacaranda copaia",2008,2008,2013,5,NA,0.617379844,0.166666666666667,"12.4.8",0.139242209152541,0.419162220393317,-0.0264090098694062,0.290065456121719,-0.503189799918348,-0.349761717926924,"12.4.8",23.4769738524182,-0.56784275904936,25.78310078,0.285313784127864,1,"T3",6427
"12.4.8.3","Jacaranda copaia",2008,2008,2013,5,NA,0.617379844,0.166666666666667,"12.4.8",0.139242209152541,0.419162220393317,-0.0264090098694062,0.290065456121719,-0.503189799918348,-0.349761717926924,"12.4.8",23.4769738524182,-0.56784275904936,25.78310078,0.285313784127864,1,"T3",6428
"12.4.8.3","Jacaranda copaia",2008,2008,2013,5,NA,0.617379844,0.166666666666667,"12.4.8",0.139242209152541,0.419162220393317,-0.0132712964610808,0.0950392988437798,-0.467792058691752,-0.423642554007626,"12.4.8",24.6702851591227,-0.532369326239262,25.78310078,0.285313784127864,1,"T3",6429
"12.4.8.3","Jacaranda copaia",2008,2008,2013,5,NA,0.617379844,0.166666666666667,"12.4.8",0.139242209152541,0.419162220393317,-0.0132712964610808,0.0950392988437798,-0.467792058691752,-0.423642554007626,"12.4.8",24.6702851591227,-0.532369326239262,25.78310078,0.285313784127864,1,"T3",6430
"12.4.8.3","Jacaranda copaia",2008,2008,2013,5,NA,0.617379844,0.166666666666667,"12.4.8",0.139242209152541,0.419162220393317,-0.0132712964610808,0.0950392988437798,-0.467792058691752,-0.423642554007626,"12.4.8",23.4769738524182,-0.56784275904936,25.78310078,0.285313784127864,1,"T3",6431
"12.4.8.3","Jacaranda copaia",2008,2008,2013,5,NA,0.617379844,0.166666666666667,"12.4.8",0.139242209152541,0.419162220393317,-0.0132712964610808,0.0950392988437798,-0.467792058691752,-0.423642554007626,"12.4.8",23.4769738524182,-0.56784275904936,25.78310078,0.285313784127864,1,"T3",6432
"12.4.8.3","Jacaranda copaia",2008,2008,2013,5,NA,0.617379844,0.166666666666667,"12.4.8",0.139242209152541,0.419162220393317,-0.0175327312722172,0.49697363648874,-0.527105697843126,-0.428143764575516,"12.4.8",24.6702851591227,-0.532369326239262,25.78310078,0.285313784127864,1,"T3",6433
"12.4.8.3","Jacaranda copaia",2008,2008,2013,5,NA,0.617379844,0.166666666666667,"12.4.8",0.139242209152541,0.419162220393317,-0.0175327312722172,0.49697363648874,-0.527105697843126,-0.428143764575516,"12.4.8",24.6702851591227,-0.532369326239262,25.78310078,0.285313784127864,1,"T3",6434
"12.4.8.3","Jacaranda copaia",2008,2008,2013,5,NA,0.617379844,0.166666666666667,"12.4.8",0.139242209152541,0.419162220393317,-0.0175327312722172,0.49697363648874,-0.527105697843126,-0.428143764575516,"12.4.8",23.4769738524182,-0.56784275904936,25.78310078,0.285313784127864,1,"T3",6435
"12.4.8.3","Jacaranda copaia",2008,2008,2013,5,NA,0.617379844,0.166666666666667,"12.4.8",0.139242209152541,0.419162220393317,-0.0175327312722172,0.49697363648874,-0.527105697843126,-0.428143764575516,"12.4.8",23.4769738524182,-0.56784275904936,25.78310078,0.285313784127864,1,"T3",6436
"12.4.8.3","Jacaranda copaia",2008,2008,2013,5,NA,0.617379844,0.166666666666667,"12.4.8",0.139242209152541,0.419162220393317,-0.0043950178638918,0.3019474792108,-0.491707956616528,-0.502024600656218,"12.4.8",24.6702851591227,-0.532369326239262,25.78310078,0.285313784127864,1,"T3",6437
"12.4.8.3","Jacaranda copaia",2008,2008,2013,5,NA,0.617379844,0.166666666666667,"12.4.8",0.139242209152541,0.419162220393317,-0.0043950178638918,0.3019474792108,-0.491707956616528,-0.502024600656218,"12.4.8",24.6702851591227,-0.532369326239262,25.78310078,0.285313784127864,1,"T3",6438
"12.4.8.3","Jacaranda copaia",2008,2008,2013,5,NA,0.617379844,0.166666666666667,"12.4.8",0.139242209152541,0.419162220393317,-0.0043950178638918,0.3019474792108,-0.491707956616528,-0.502024600656218,"12.4.8",23.4769738524182,-0.56784275904936,25.78310078,0.285313784127864,1,"T3",6439
"12.4.8.3","Jacaranda copaia",2008,2008,2013,5,NA,0.617379844,0.166666666666667,"12.4.8",0.139242209152541,0.419162220393317,-0.0043950178638918,0.3019474792108,-0.491707956616528,-0.502024600656218,"12.4.8",23.4769738524182,-0.56784275904936,25.78310078,0.285313784127864,1,"T3",6440
"12.4.8.5","Bocoa prouacensis",2008,2008,2013,5,NA,0,0,"12.4.8",0.139242209152541,0.419162220393317,-0.0264090098694062,0.290065456121719,-0.503189799918348,-0.349761717926924,"12.4.8",24.6702851591227,-0.532369326239262,8,-0.643739576066346,0,"T3",6441
"12.4.8.5","Bocoa prouacensis",2008,2008,2013,5,NA,0,0,"12.4.8",0.139242209152541,0.419162220393317,-0.0264090098694062,0.290065456121719,-0.503189799918348,-0.349761717926924,"12.4.8",24.6702851591227,-0.532369326239262,8,-0.643739576066346,0,"T3",6442
"12.4.8.5","Bocoa prouacensis",2008,2008,2013,5,NA,0,0,"12.4.8",0.139242209152541,0.419162220393317,-0.0264090098694062,0.290065456121719,-0.503189799918348,-0.349761717926924,"12.4.8",23.4769738524182,-0.56784275904936,8,-0.643739576066346,0,"T3",6443
"12.4.8.5","Bocoa prouacensis",2008,2008,2013,5,NA,0,0,"12.4.8",0.139242209152541,0.419162220393317,-0.0264090098694062,0.290065456121719,-0.503189799918348,-0.349761717926924,"12.4.8",23.4769738524182,-0.56784275904936,8,-0.643739576066346,0,"T3",6444
"12.4.8.5","Bocoa prouacensis",2008,2008,2013,5,NA,0,0,"12.4.8",0.139242209152541,0.419162220393317,-0.0132712964610808,0.0950392988437798,-0.467792058691752,-0.423642554007626,"12.4.8",24.6702851591227,-0.532369326239262,8,-0.643739576066346,0,"T3",6445
"12.4.8.5","Bocoa prouacensis",2008,2008,2013,5,NA,0,0,"12.4.8",0.139242209152541,0.419162220393317,-0.0132712964610808,0.0950392988437798,-0.467792058691752,-0.423642554007626,"12.4.8",24.6702851591227,-0.532369326239262,8,-0.643739576066346,0,"T3",6446
"12.4.8.5","Bocoa prouacensis",2008,2008,2013,5,NA,0,0,"12.4.8",0.139242209152541,0.419162220393317,-0.0132712964610808,0.0950392988437798,-0.467792058691752,-0.423642554007626,"12.4.8",23.4769738524182,-0.56784275904936,8,-0.643739576066346,0,"T3",6447
"12.4.8.5","Bocoa prouacensis",2008,2008,2013,5,NA,0,0,"12.4.8",0.139242209152541,0.419162220393317,-0.0132712964610808,0.0950392988437798,-0.467792058691752,-0.423642554007626,"12.4.8",23.4769738524182,-0.56784275904936,8,-0.643739576066346,0,"T3",6448
"12.4.8.5","Bocoa prouacensis",2008,2008,2013,5,NA,0,0,"12.4.8",0.139242209152541,0.419162220393317,-0.0175327312722172,0.49697363648874,-0.527105697843126,-0.428143764575516,"12.4.8",24.6702851591227,-0.532369326239262,8,-0.643739576066346,0,"T3",6449
"12.4.8.5","Bocoa prouacensis",2008,2008,2013,5,NA,0,0,"12.4.8",0.139242209152541,0.419162220393317,-0.0175327312722172,0.49697363648874,-0.527105697843126,-0.428143764575516,"12.4.8",24.6702851591227,-0.532369326239262,8,-0.643739576066346,0,"T3",6450
"12.4.8.5","Bocoa prouacensis",2008,2008,2013,5,NA,0,0,"12.4.8",0.139242209152541,0.419162220393317,-0.0175327312722172,0.49697363648874,-0.527105697843126,-0.428143764575516,"12.4.8",23.4769738524182,-0.56784275904936,8,-0.643739576066346,0,"T3",6451
"12.4.8.5","Bocoa prouacensis",2008,2008,2013,5,NA,0,0,"12.4.8",0.139242209152541,0.419162220393317,-0.0175327312722172,0.49697363648874,-0.527105697843126,-0.428143764575516,"12.4.8",23.4769738524182,-0.56784275904936,8,-0.643739576066346,0,"T3",6452
"12.4.8.5","Bocoa prouacensis",2008,2008,2013,5,NA,0,0,"12.4.8",0.139242209152541,0.419162220393317,-0.0043950178638918,0.3019474792108,-0.491707956616528,-0.502024600656218,"12.4.8",24.6702851591227,-0.532369326239262,8,-0.643739576066346,0,"T3",6453
"12.4.8.5","Bocoa prouacensis",2008,2008,2013,5,NA,0,0,"12.4.8",0.139242209152541,0.419162220393317,-0.0043950178638918,0.3019474792108,-0.491707956616528,-0.502024600656218,"12.4.8",24.6702851591227,-0.532369326239262,8,-0.643739576066346,0,"T3",6454
"12.4.8.5","Bocoa prouacensis",2008,2008,2013,5,NA,0,0,"12.4.8",0.139242209152541,0.419162220393317,-0.0043950178638918,0.3019474792108,-0.491707956616528,-0.502024600656218,"12.4.8",23.4769738524182,-0.56784275904936,8,-0.643739576066346,0,"T3",6455
"12.4.8.5","Bocoa prouacensis",2008,2008,2013,5,NA,0,0,"12.4.8",0.139242209152541,0.419162220393317,-0.0043950178638918,0.3019474792108,-0.491707956616528,-0.502024600656218,"12.4.8",23.4769738524182,-0.56784275904936,8,-0.643739576066346,0,"T3",6456
"12.4.8.5","Bocoa prouacensis",2008,2008,2013,5,NA,0,0,"12.4.8",0.139242209152541,0.419162220393317,-0.0264090098694062,0.290065456121719,-0.503189799918348,-0.349761717926924,"12.4.8",24.6702851591227,-0.532369326239262,8,-0.643739576066346,0,"T3",6457
"12.4.8.5","Bocoa prouacensis",2008,2008,2013,5,NA,0,0,"12.4.8",0.139242209152541,0.419162220393317,-0.0264090098694062,0.290065456121719,-0.503189799918348,-0.349761717926924,"12.4.8",24.6702851591227,-0.532369326239262,8,-0.643739576066346,0,"T3",6458
"12.4.8.5","Bocoa prouacensis",2008,2008,2013,5,NA,0,0,"12.4.8",0.139242209152541,0.419162220393317,-0.0264090098694062,0.290065456121719,-0.503189799918348,-0.349761717926924,"12.4.8",23.4769738524182,-0.56784275904936,8,-0.643739576066346,0,"T3",6459
"12.4.8.5","Bocoa prouacensis",2008,2008,2013,5,NA,0,0,"12.4.8",0.139242209152541,0.419162220393317,-0.0264090098694062,0.290065456121719,-0.503189799918348,-0.349761717926924,"12.4.8",23.4769738524182,-0.56784275904936,8,-0.643739576066346,0,"T3",6460
"12.4.8.5","Bocoa prouacensis",2008,2008,2013,5,NA,0,0,"12.4.8",0.139242209152541,0.419162220393317,-0.0132712964610808,0.0950392988437798,-0.467792058691752,-0.423642554007626,"12.4.8",24.6702851591227,-0.532369326239262,8,-0.643739576066346,0,"T3",6461
"12.4.8.5","Bocoa prouacensis",2008,2008,2013,5,NA,0,0,"12.4.8",0.139242209152541,0.419162220393317,-0.0132712964610808,0.0950392988437798,-0.467792058691752,-0.423642554007626,"12.4.8",24.6702851591227,-0.532369326239262,8,-0.643739576066346,0,"T3",6462
"12.4.8.5","Bocoa prouacensis",2008,2008,2013,5,NA,0,0,"12.4.8",0.139242209152541,0.419162220393317,-0.0132712964610808,0.0950392988437798,-0.467792058691752,-0.423642554007626,"12.4.8",23.4769738524182,-0.56784275904936,8,-0.643739576066346,0,"T3",6463
"12.4.8.5","Bocoa prouacensis",2008,2008,2013,5,NA,0,0,"12.4.8",0.139242209152541,0.419162220393317,-0.0132712964610808,0.0950392988437798,-0.467792058691752,-0.423642554007626,"12.4.8",23.4769738524182,-0.56784275904936,8,-0.643739576066346,0,"T3",6464
"12.4.8.5","Bocoa prouacensis",2008,2008,2013,5,NA,0,0,"12.4.8",0.139242209152541,0.419162220393317,-0.0175327312722172,0.49697363648874,-0.527105697843126,-0.428143764575516,"12.4.8",24.6702851591227,-0.532369326239262,8,-0.643739576066346,0,"T3",6465
"12.4.8.5","Bocoa prouacensis",2008,2008,2013,5,NA,0,0,"12.4.8",0.139242209152541,0.419162220393317,-0.0175327312722172,0.49697363648874,-0.527105697843126,-0.428143764575516,"12.4.8",24.6702851591227,-0.532369326239262,8,-0.643739576066346,0,"T3",6466
"12.4.8.5","Bocoa prouacensis",2008,2008,2013,5,NA,0,0,"12.4.8",0.139242209152541,0.419162220393317,-0.0175327312722172,0.49697363648874,-0.527105697843126,-0.428143764575516,"12.4.8",23.4769738524182,-0.56784275904936,8,-0.643739576066346,0,"T3",6467
"12.4.8.5","Bocoa prouacensis",2008,2008,2013,5,NA,0,0,"12.4.8",0.139242209152541,0.419162220393317,-0.0175327312722172,0.49697363648874,-0.527105697843126,-0.428143764575516,"12.4.8",23.4769738524182,-0.56784275904936,8,-0.643739576066346,0,"T3",6468
"12.4.8.5","Bocoa prouacensis",2008,2008,2013,5,NA,0,0,"12.4.8",0.139242209152541,0.419162220393317,-0.0043950178638918,0.3019474792108,-0.491707956616528,-0.502024600656218,"12.4.8",24.6702851591227,-0.532369326239262,8,-0.643739576066346,0,"T3",6469
"12.4.8.5","Bocoa prouacensis",2008,2008,2013,5,NA,0,0,"12.4.8",0.139242209152541,0.419162220393317,-0.0043950178638918,0.3019474792108,-0.491707956616528,-0.502024600656218,"12.4.8",24.6702851591227,-0.532369326239262,8,-0.643739576066346,0,"T3",6470
"12.4.8.5","Bocoa prouacensis",2008,2008,2013,5,NA,0,0,"12.4.8",0.139242209152541,0.419162220393317,-0.0043950178638918,0.3019474792108,-0.491707956616528,-0.502024600656218,"12.4.8",23.4769738524182,-0.56784275904936,8,-0.643739576066346,0,"T3",6471
"12.4.8.5","Bocoa prouacensis",2008,2008,2013,5,NA,0,0,"12.4.8",0.139242209152541,0.419162220393317,-0.0043950178638918,0.3019474792108,-0.491707956616528,-0.502024600656218,"12.4.8",23.4769738524182,-0.56784275904936,8,-0.643739576066346,0,"T3",6472
"12.5.10.3","Virola michelii",2008,2008,2013,5,NA,0,0.433333333333333,"12.5.10",1.93946485013192,-0.480118777070087,-0.00845212541939802,0.22625626858206,0.263938855639148,-0.279909330254305,"12.5.10",46.1095588466123,0.104953583866038,25.78310078,0.139745768419428,0,"T3",6473
"12.5.10.7","Symphonia sp. 1",2008,2008,2013,5,NA,0,0,"12.5.10",1.93946485013192,-0.480118777070087,-0.00845212541939802,0.22625626858206,0.263938855639148,-0.279909330254305,"12.5.10",46.1095588466123,0.104953583866038,7.4,-0.67044930371927,0,"T3",6474
"12.5.3.51","Symphonia sp. 1",2008,2008,2013,5,NA,0.338,0.02,"12.5.3",-0.30081960602683,-0.198981168130644,0.014872559440676,0.2230679569131,0.591695357285975,-0.390383490796938,"12.5.3",0,-1.2657401558637,5.35,-0.686475140311024,1,"T3",6475
"12.5.3.52","Symphonia sp. 1",2008,2008,2013,5,NA,0.208,0.02,"12.5.3",-0.30081960602683,-0.198981168130644,0.014872559440676,0.2230679569131,0.591695357285975,-0.390383490796938,"12.5.3",0,-1.2657401558637,7.65,-0.613023389265483,1,"T3",6476
"12.5.3.53","Iryanthera hostmannii",2008,2008,2013,5,NA,0.0800000000000001,0,"12.5.3",-0.30081960602683,-0.198981168130644,0.014872559440676,0.2230679569131,0.591695357285975,-0.390383490796938,"12.5.3",0,-1.2657401558637,6.5,-0.692707410096707,1,"T3",6477
"12.5.3.54","Iryanthera hostmannii",2008,2008,2013,5,NA,0.00999999999999996,0,"12.5.3",-0.30081960602683,-0.198981168130644,0.014872559440676,0.2230679569131,0.591695357285975,-0.390383490796938,"12.5.3",0,-1.2657401558637,5.5,-0.752804297315786,1,"T3",6478
"12.5.3.7","Symphonia sp. 1",2008,2008,2013,5,NA,0.0870000000000001,0.00999999999999996,"12.5.3",-0.30081960602683,-0.198981168130644,0.014872559440676,0.2230679569131,0.591695357285975,-0.390383490796938,"12.5.3",0,-1.2657401558637,9.5,-0.557600704385666,1,"T3",6479
"12.5.4.51","Virola michelii",2008,2008,2013,5,NA,0,0,"12.5.4",-0.377404084367451,-0.203515858658353,-0.030572184609032,0.11103584532374,2.08723825317559,0.0904261842277244,"12.5.4",5.17338832366841,-1.11195141518127,9.75,-0.565836203745317,0,"T3",6480
"12.5.4.51","Virola michelii",2008,2008,2013,5,NA,0,0,"12.5.4",-0.377404084367451,-0.203515858658353,-0.030572184609032,0.11103584532374,2.08723825317559,0.0904261842277244,"12.5.4",5.17338832366841,-1.11195141518127,9.75,-0.565836203745317,0,"T3",6481
"12.5.4.51","Virola michelii",2008,2008,2013,5,NA,0,0,"12.5.4",-0.377404084367451,-0.203515858658353,-0.030572184609032,0.11103584532374,2.08723825317559,0.0904261842277244,"12.5.4",22.3360040694297,-0.601760241191527,9.75,-0.565836203745317,0,"T3",6482
"12.5.4.51","Virola michelii",2008,2008,2013,5,NA,0,0,"12.5.4",-0.377404084367451,-0.203515858658353,-0.030572184609032,0.11103584532374,2.08723825317559,0.0904261842277244,"12.5.4",22.3360040694297,-0.601760241191527,9.75,-0.565836203745317,0,"T3",6483
"12.5.4.51","Virola michelii",2008,2008,2013,5,NA,0,0,"12.5.4",-0.377404084367451,-0.203515858658353,0.386663866496322,0.33421637469622,3.21142275228907,0.174972607831161,"12.5.4",5.17338832366841,-1.11195141518127,9.75,-0.565836203745317,0,"T3",6484
"12.5.4.51","Virola michelii",2008,2008,2013,5,NA,0,0,"12.5.4",-0.377404084367451,-0.203515858658353,0.386663866496322,0.33421637469622,3.21142275228907,0.174972607831161,"12.5.4",5.17338832366841,-1.11195141518127,9.75,-0.565836203745317,0,"T3",6485
"12.5.4.51","Virola michelii",2008,2008,2013,5,NA,0,0,"12.5.4",-0.377404084367451,-0.203515858658353,0.386663866496322,0.33421637469622,3.21142275228907,0.174972607831161,"12.5.4",22.3360040694297,-0.601760241191527,9.75,-0.565836203745317,0,"T3",6486
"12.5.4.51","Virola michelii",2008,2008,2013,5,NA,0,0,"12.5.4",-0.377404084367451,-0.203515858658353,0.386663866496322,0.33421637469622,3.21142275228907,0.174972607831161,"12.5.4",22.3360040694297,-0.601760241191527,9.75,-0.565836203745317,0,"T3",6487
"12.5.4.51","Virola michelii",2008,2008,2013,5,NA,0,0,"12.5.4",-0.377404084367451,-0.203515858658353,-0.01154416271664,0.11585394658582,2.03596989512372,0.0886009657312295,"12.5.4",5.17338832366841,-1.11195141518127,9.75,-0.565836203745317,0,"T3",6488
"12.5.4.51","Virola michelii",2008,2008,2013,5,NA,0,0,"12.5.4",-0.377404084367451,-0.203515858658353,-0.01154416271664,0.11585394658582,2.03596989512372,0.0886009657312295,"12.5.4",5.17338832366841,-1.11195141518127,9.75,-0.565836203745317,0,"T3",6489
"12.5.4.51","Virola michelii",2008,2008,2013,5,NA,0,0,"12.5.4",-0.377404084367451,-0.203515858658353,-0.01154416271664,0.11585394658582,2.03596989512372,0.0886009657312295,"12.5.4",22.3360040694297,-0.601760241191527,9.75,-0.565836203745317,0,"T3",6490
"12.5.4.51","Virola michelii",2008,2008,2013,5,NA,0,0,"12.5.4",-0.377404084367451,-0.203515858658353,-0.01154416271664,0.11585394658582,2.03596989512372,0.0886009657312295,"12.5.4",22.3360040694297,-0.601760241191527,9.75,-0.565836203745317,0,"T3",6491
"12.5.4.51","Virola michelii",2008,2008,2013,5,NA,0,0,"12.5.4",-0.377404084367451,-0.203515858658353,0.405691888388714,0.339034475958299,3.1601543942372,0.173147389334666,"12.5.4",5.17338832366841,-1.11195141518127,9.75,-0.565836203745317,0,"T3",6492
"12.5.4.51","Virola michelii",2008,2008,2013,5,NA,0,0,"12.5.4",-0.377404084367451,-0.203515858658353,0.405691888388714,0.339034475958299,3.1601543942372,0.173147389334666,"12.5.4",5.17338832366841,-1.11195141518127,9.75,-0.565836203745317,0,"T3",6493
"12.5.4.51","Virola michelii",2008,2008,2013,5,NA,0,0,"12.5.4",-0.377404084367451,-0.203515858658353,0.405691888388714,0.339034475958299,3.1601543942372,0.173147389334666,"12.5.4",22.3360040694297,-0.601760241191527,9.75,-0.565836203745317,0,"T3",6494
"12.5.4.51","Virola michelii",2008,2008,2013,5,NA,0,0,"12.5.4",-0.377404084367451,-0.203515858658353,0.405691888388714,0.339034475958299,3.1601543942372,0.173147389334666,"12.5.4",22.3360040694297,-0.601760241191527,9.75,-0.565836203745317,0,"T3",6495
"12.5.4.51","Virola michelii",2008,2008,2013,5,NA,0,0,"12.5.4",-0.377404084367451,-0.203515858658353,-0.030572184609032,0.11103584532374,2.08723825317559,0.0904261842277244,"12.5.4",5.17338832366841,-1.11195141518127,9.75,-0.565836203745317,0,"T3",6496
"12.5.4.51","Virola michelii",2008,2008,2013,5,NA,0,0,"12.5.4",-0.377404084367451,-0.203515858658353,-0.030572184609032,0.11103584532374,2.08723825317559,0.0904261842277244,"12.5.4",5.17338832366841,-1.11195141518127,9.75,-0.565836203745317,0,"T3",6497
"12.5.4.51","Virola michelii",2008,2008,2013,5,NA,0,0,"12.5.4",-0.377404084367451,-0.203515858658353,-0.030572184609032,0.11103584532374,2.08723825317559,0.0904261842277244,"12.5.4",22.3360040694297,-0.601760241191527,9.75,-0.565836203745317,0,"T3",6498
"12.5.4.51","Virola michelii",2008,2008,2013,5,NA,0,0,"12.5.4",-0.377404084367451,-0.203515858658353,-0.030572184609032,0.11103584532374,2.08723825317559,0.0904261842277244,"12.5.4",22.3360040694297,-0.601760241191527,9.75,-0.565836203745317,0,"T3",6499
"12.5.4.51","Virola michelii",2008,2008,2013,5,NA,0,0,"12.5.4",-0.377404084367451,-0.203515858658353,0.386663866496322,0.33421637469622,3.21142275228907,0.174972607831161,"12.5.4",5.17338832366841,-1.11195141518127,9.75,-0.565836203745317,0,"T3",6500
"12.5.4.51","Virola michelii",2008,2008,2013,5,NA,0,0,"12.5.4",-0.377404084367451,-0.203515858658353,0.386663866496322,0.33421637469622,3.21142275228907,0.174972607831161,"12.5.4",5.17338832366841,-1.11195141518127,9.75,-0.565836203745317,0,"T3",6501
"12.5.4.51","Virola michelii",2008,2008,2013,5,NA,0,0,"12.5.4",-0.377404084367451,-0.203515858658353,0.386663866496322,0.33421637469622,3.21142275228907,0.174972607831161,"12.5.4",22.3360040694297,-0.601760241191527,9.75,-0.565836203745317,0,"T3",6502
